,Id,ActivityHour,StepTotal,ActivityDate,ActivityTimeOfDay
13184,5553957443,10:00:00,103,2016-05-04,PM
13185,5553957443,11:00:00,0,2016-05-04,PM
13186,5553957443,12:00:00,0,2016-05-05,AM
13187,5553957443,01:00:00,10,2016-05-05,AM
13188,5553957443,02:00:00,0,2016-05-05,AM
13189,5553957443,03:00:00,0,2016-05-05,AM
13190,5553957443,04:00:00,0,2016-05-05,AM
13191,5553957443,05:00:00,5,2016-05-05,AM
13192,5553957443,06:00:00,262,2016-05-05,AM
13193,5553957443,07:00:00,1366,2016-05-05,AM
13194,5553957443,08:00:00,1683,2016-05-05,AM
13195,5553957443,09:00:00,376,2016-05-05,AM
13196,5553957443,10:00:00,42,2016-05-05,AM
13197,5553957443,11:00:00,51,2016-05-05,AM
13198,5553957443,12:00:00,262,2016-05-05,PM
13199,5553957443,01:00:00,203,2016-05-05,PM
13200,5553957443,02:00:00,585,2016-05-05,PM
13201,5553957443,03:00:00,90,2016-05-05,PM
13202,5553957443,04:00:00,2951,2016-05-05,PM
13203,5553957443,05:00:00,3133,2016-05-05,PM
13204,5553957443,06:00:00,874,2016-05-05,PM
13205,5553957443,07:00:00,744,2016-05-05,PM
13206,5553957443,08:00:00,1061,2016-05-05,PM
13207,5553957443,09:00:00,271,2016-05-05,PM
13208,5553957443,10:00:00,348,2016-05-05,PM
13209,5553957443,11:00:00,14,2016-05-05,PM
13210,5553957443,12:00:00,0,2016-05-06,AM
13211,5553957443,01:00:00,0,2016-05-06,AM
13212,5553957443,02:00:00,0,2016-05-06,AM
13213,5553957443,03:00:00,13,2016-05-06,AM
13214,5553957443,04:00:00,86,2016-05-06,AM
13215,5553957443,05:00:00,7,2016-05-06,AM
13216,5553957443,06:00:00,225,2016-05-06,AM
13217,5553957443,07:00:00,1506,2016-05-06,AM
13218,5553957443,08:00:00,2054,2016-05-06,AM
13219,5553957443,09:00:00,21,2016-05-06,AM
13220,5553957443,10:00:00,4,2016-05-06,AM
13221,5553957443,11:00:00,68,2016-05-06,AM
13222,5553957443,12:00:00,280,2016-05-06,PM
13223,5553957443,01:00:00,52,2016-05-06,PM
13224,5553957443,02:00:00,339,2016-05-06,PM
13225,5553957443,03:00:00,75,2016-05-06,PM
13226,5553957443,04:00:00,0,2016-05-06,PM
13227,5553957443,05:00:00,2042,2016-05-06,PM
13228,5553957443,06:00:00,897,2016-05-06,PM
13229,5553957443,07:00:00,1142,2016-05-06,PM
13230,5553957443,08:00:00,293,2016-05-06,PM
13231,5553957443,09:00:00,31,2016-05-06,PM
13232,5553957443,10:00:00,497,2016-05-06,PM
13233,5553957443,11:00:00,0,2016-05-06,PM
13234,5553957443,12:00:00,0,2016-05-07,AM
13235,5553957443,01:00:00,7,2016-05-07,AM
13236,5553957443,02:00:00,0,2016-05-07,AM
13237,5553957443,03:00:00,0,2016-05-07,AM
13238,5553957443,04:00:00,0,2016-05-07,AM
13239,5553957443,05:00:00,0,2016-05-07,AM
13240,5553957443,06:00:00,0,2016-05-07,AM
13241,5553957443,07:00:00,102,2016-05-07,AM
13242,5553957443,08:00:00,0,2016-05-07,AM
13243,5553957443,09:00:00,0,2016-05-07,AM
13244,5553957443,10:00:00,0,2016-05-07,AM
13245,5553957443,11:00:00,0,2016-05-07,AM
13246,5553957443,12:00:00,0,2016-05-07,PM
13247,5553957443,01:00:00,0,2016-05-07,PM
13248,5553957443,02:00:00,80,2016-05-07,PM
13249,5553957443,03:00:00,0,2016-05-07,PM
13250,5553957443,04:00:00,0,2016-05-07,PM
13251,5553957443,05:00:00,98,2016-05-07,PM
13252,5553957443,06:00:00,550,2016-05-07,PM
13253,5553957443,07:00:00,144,2016-05-07,PM
13254,5553957443,08:00:00,56,2016-05-07,PM
13255,5553957443,09:00:00,294,2016-05-07,PM
13256,5553957443,10:00:00,336,2016-05-07,PM
13257,5553957443,11:00:00,201,2016-05-07,PM
13258,5553957443,12:00:00,0,2016-05-08,AM
13259,5553957443,01:00:00,0,2016-05-08,AM
13260,5553957443,02:00:00,0,2016-05-08,AM
13261,5553957443,03:00:00,0,2016-05-08,AM
13262,5553957443,04:00:00,42,2016-05-08,AM
13263,5553957443,05:00:00,9,2016-05-08,AM
13264,5553957443,06:00:00,7,2016-05-08,AM
13265,5553957443,07:00:00,0,2016-05-08,AM
13266,5553957443,08:00:00,0,2016-05-08,AM
13267,5553957443,09:00:00,123,2016-05-08,AM
13268,5553957443,10:00:00,350,2016-05-08,AM
13269,5553957443,11:00:00,9,2016-05-08,AM
13270,5553957443,12:00:00,1969,2016-05-08,PM
13271,5553957443,01:00:00,870,2016-05-08,PM
13272,5553957443,02:00:00,52,2016-05-08,PM
13273,5553957443,03:00:00,111,2016-05-08,PM
13274,5553957443,04:00:00,287,2016-05-08,PM
13275,5553957443,05:00:00,269,2016-05-08,PM
13276,5553957443,06:00:00,638,2016-05-08,PM
13277,5553957443,07:00:00,767,2016-05-08,PM
13278,5553957443,08:00:00,247,2016-05-08,PM
13279,5553957443,09:00:00,324,2016-05-08,PM
13280,5553957443,10:00:00,9,2016-05-08,PM
13281,5553957443,11:00:00,0,2016-05-08,PM
13282,5553957443,12:00:00,43,2016-05-09,AM
13283,5553957443,01:00:00,5,2016-05-09,AM
13284,5553957443,02:00:00,0,2016-05-09,AM
13285,5553957443,03:00:00,8,2016-05-09,AM
13286,5553957443,04:00:00,0,2016-05-09,AM
13287,5553957443,05:00:00,0,2016-05-09,AM
13288,5553957443,06:00:00,539,2016-05-09,AM
13289,5553957443,07:00:00,1782,2016-05-09,AM
13290,5553957443,08:00:00,1470,2016-05-09,AM
13291,5553957443,09:00:00,20,2016-05-09,AM
13292,5553957443,10:00:00,232,2016-05-09,AM
13293,5553957443,11:00:00,153,2016-05-09,AM
13294,5553957443,12:00:00,125,2016-05-09,PM
13295,5553957443,01:00:00,17,2016-05-09,PM
13296,5553957443,02:00:00,4,2016-05-09,PM
13297,5553957443,03:00:00,0,2016-05-09,PM
13298,5553957443,04:00:00,1736,2016-05-09,PM
13299,5553957443,05:00:00,722,2016-05-09,PM
13300,5553957443,06:00:00,2661,2016-05-09,PM
13301,5553957443,07:00:00,1283,2016-05-09,PM
13302,5553957443,08:00:00,443,2016-05-09,PM
13303,5553957443,09:00:00,261,2016-05-09,PM
13304,5553957443,10:00:00,107,2016-05-09,PM
13305,5553957443,11:00:00,0,2016-05-09,PM
13306,5553957443,12:00:00,0,2016-05-10,AM
13307,5553957443,01:00:00,0,2016-05-10,AM
13308,5553957443,02:00:00,0,2016-05-10,AM
13309,5553957443,03:00:00,61,2016-05-10,AM
13310,5553957443,04:00:00,0,2016-05-10,AM
13311,5553957443,05:00:00,0,2016-05-10,AM
13312,5553957443,06:00:00,737,2016-05-10,AM
13313,5553957443,07:00:00,2830,2016-05-10,AM
13314,5553957443,08:00:00,15,2016-05-10,AM
13315,5553957443,09:00:00,0,2016-05-10,AM
13316,5553957443,10:00:00,7,2016-05-10,AM
13317,5553957443,11:00:00,2690,2016-05-10,AM
13318,5553957443,12:00:00,3160,2016-05-10,PM
13319,5553957443,01:00:00,97,2016-05-10,PM
13320,5553957443,02:00:00,0,2016-05-10,PM
13321,5553957443,03:00:00,38,2016-05-10,PM
13322,5553957443,04:00:00,152,2016-05-10,PM
13323,5553957443,05:00:00,2245,2016-05-10,PM
13324,5553957443,06:00:00,969,2016-05-10,PM
13325,5553957443,07:00:00,309,2016-05-10,PM
13326,5553957443,08:00:00,497,2016-05-10,PM
13327,5553957443,09:00:00,1098,2016-05-10,PM
13328,5553957443,10:00:00,971,2016-05-10,PM
13329,5553957443,11:00:00,439,2016-05-10,PM
13330,5553957443,12:00:00,109,2016-05-11,AM
13331,5553957443,01:00:00,0,2016-05-11,AM
13332,5553957443,02:00:00,6,2016-05-11,AM
13333,5553957443,03:00:00,0,2016-05-11,AM
13334,5553957443,04:00:00,0,2016-05-11,AM
13335,5553957443,05:00:00,0,2016-05-11,AM
13336,5553957443,06:00:00,5,2016-05-11,AM
13337,5553957443,07:00:00,0,2016-05-11,AM
13338,5553957443,08:00:00,407,2016-05-11,AM
13339,5553957443,09:00:00,79,2016-05-11,AM
13340,5553957443,10:00:00,455,2016-05-11,AM
13341,5553957443,11:00:00,69,2016-05-11,AM
13342,5553957443,12:00:00,392,2016-05-11,PM
13343,5553957443,01:00:00,9,2016-05-11,PM
13344,5553957443,02:00:00,532,2016-05-11,PM
13345,5553957443,03:00:00,523,2016-05-11,PM
13346,5553957443,04:00:00,302,2016-05-11,PM
13347,5553957443,05:00:00,10,2016-05-11,PM
13348,5553957443,06:00:00,469,2016-05-11,PM
13349,5553957443,07:00:00,745,2016-05-11,PM
13350,5553957443,08:00:00,441,2016-05-11,PM
13351,5553957443,09:00:00,344,2016-05-11,PM
13352,5553957443,10:00:00,0,2016-05-11,PM
13353,5553957443,11:00:00,29,2016-05-11,PM
13354,5553957443,12:00:00,11,2016-05-12,AM
13355,5553957443,01:00:00,9,2016-05-12,AM
13356,5553957443,02:00:00,24,2016-05-12,AM
13357,5553957443,03:00:00,0,2016-05-12,AM
13358,5553957443,04:00:00,0,2016-05-12,AM
13359,5553957443,05:00:00,55,2016-05-12,AM
13360,5553957443,06:00:00,312,2016-05-12,AM
13361,5553957443,07:00:00,2710,2016-05-12,AM
13362,5553957443,08:00:00,0,2016-05-12,AM
13363,5553957443,09:00:00,0,2016-05-12,AM
13364,5577150313,12:00:00,0,2016-04-12,AM
13365,5577150313,01:00:00,0,2016-04-12,AM
13366,5577150313,02:00:00,0,2016-04-12,AM
13367,5577150313,03:00:00,0,2016-04-12,AM
13368,5577150313,04:00:00,0,2016-04-12,AM
13369,5577150313,05:00:00,31,2016-04-12,AM
13370,5577150313,06:00:00,2073,2016-04-12,AM
13371,5577150313,07:00:00,112,2016-04-12,AM
13372,5577150313,08:00:00,339,2016-04-12,AM
13373,5577150313,09:00:00,120,2016-04-12,AM
13374,5577150313,10:00:00,276,2016-04-12,AM
13375,5577150313,11:00:00,1434,2016-04-12,AM
13376,5577150313,12:00:00,58,2016-04-12,PM
13377,5577150313,01:00:00,142,2016-04-12,PM
13378,5577150313,02:00:00,14,2016-04-12,PM
13379,5577150313,03:00:00,200,2016-04-12,PM
13380,5577150313,04:00:00,1653,2016-04-12,PM
13381,5577150313,05:00:00,229,2016-04-12,PM
13382,5577150313,06:00:00,222,2016-04-12,PM
13383,5577150313,07:00:00,875,2016-04-12,PM
13384,5577150313,08:00:00,216,2016-04-12,PM
13385,5577150313,09:00:00,105,2016-04-12,PM
13386,5577150313,10:00:00,36,2016-04-12,PM
13387,5577150313,11:00:00,0,2016-04-12,PM
13388,5577150313,12:00:00,0,2016-04-13,AM
13389,5577150313,01:00:00,0,2016-04-13,AM
13390,5577150313,02:00:00,6,2016-04-13,AM
13391,5577150313,03:00:00,8,2016-04-13,AM
13392,5577150313,04:00:00,64,2016-04-13,AM
13393,5577150313,05:00:00,32,2016-04-13,AM
13394,5577150313,06:00:00,1908,2016-04-13,AM
13395,5577150313,07:00:00,219,2016-04-13,AM
13396,5577150313,08:00:00,366,2016-04-13,AM
13397,5577150313,09:00:00,71,2016-04-13,AM
13398,5577150313,10:00:00,285,2016-04-13,AM
13399,5577150313,11:00:00,467,2016-04-13,AM
13400,5577150313,12:00:00,0,2016-04-13,PM
13401,5577150313,01:00:00,0,2016-04-13,PM
13402,5577150313,02:00:00,0,2016-04-13,PM
13403,5577150313,03:00:00,0,2016-04-13,PM
13404,5577150313,04:00:00,0,2016-04-13,PM
13405,5577150313,05:00:00,420,2016-04-13,PM
13406,5577150313,06:00:00,0,2016-04-13,PM
13407,5577150313,07:00:00,339,2016-04-13,PM
13408,5577150313,08:00:00,869,2016-04-13,PM
13409,5577150313,09:00:00,23,2016-04-13,PM
13410,5577150313,10:00:00,0,2016-04-13,PM
13411,5577150313,11:00:00,0,2016-04-13,PM
13412,5577150313,12:00:00,72,2016-04-14,AM
13413,5577150313,01:00:00,0,2016-04-14,AM
13414,5577150313,02:00:00,0,2016-04-14,AM
13415,5577150313,03:00:00,0,2016-04-14,AM
13416,5577150313,04:00:00,6,2016-04-14,AM
13417,5577150313,05:00:00,158,2016-04-14,AM
13418,5577150313,06:00:00,1410,2016-04-14,AM
13419,5577150313,07:00:00,430,2016-04-14,AM
13420,5577150313,08:00:00,98,2016-04-14,AM
13421,5577150313,09:00:00,124,2016-04-14,AM
13422,5577150313,10:00:00,0,2016-04-14,AM
13423,5577150313,11:00:00,1444,2016-04-14,AM
13424,5577150313,12:00:00,267,2016-04-14,PM
13425,5577150313,01:00:00,169,2016-04-14,PM
13426,5577150313,02:00:00,1489,2016-04-14,PM
13427,5577150313,03:00:00,870,2016-04-14,PM
13428,5577150313,04:00:00,582,2016-04-14,PM
13429,5577150313,05:00:00,205,2016-04-14,PM
13430,5577150313,06:00:00,119,2016-04-14,PM
13431,5577150313,07:00:00,688,2016-04-14,PM
13432,5577150313,08:00:00,351,2016-04-14,PM
13433,5577150313,09:00:00,100,2016-04-14,PM
13434,5577150313,10:00:00,14,2016-04-14,PM
13435,5577150313,11:00:00,0,2016-04-14,PM
13436,5577150313,12:00:00,48,2016-04-15,AM
13437,5577150313,01:00:00,0,2016-04-15,AM
13438,5577150313,02:00:00,5,2016-04-15,AM
13439,5577150313,03:00:00,6,2016-04-15,AM
13440,5577150313,04:00:00,9,2016-04-15,AM
13441,5577150313,05:00:00,787,2016-04-15,AM
13442,5577150313,06:00:00,1822,2016-04-15,AM
13443,5577150313,07:00:00,239,2016-04-15,AM
13444,5577150313,08:00:00,215,2016-04-15,AM
13445,5577150313,09:00:00,199,2016-04-15,AM
13446,5577150313,10:00:00,291,2016-04-15,AM
13447,5577150313,11:00:00,1295,2016-04-15,AM
13448,5577150313,12:00:00,255,2016-04-15,PM
13449,5577150313,01:00:00,581,2016-04-15,PM
13450,5577150313,02:00:00,634,2016-04-15,PM
13451,5577150313,03:00:00,1940,2016-04-15,PM
13452,5577150313,04:00:00,288,2016-04-15,PM
13453,5577150313,05:00:00,106,2016-04-15,PM
13454,5577150313,06:00:00,785,2016-04-15,PM
13455,5577150313,07:00:00,1431,2016-04-15,PM
13456,5577150313,08:00:00,1102,2016-04-15,PM
13457,5577150313,09:00:00,4,2016-04-15,PM
13458,5577150313,10:00:00,45,2016-04-15,PM
13459,5577150313,11:00:00,0,2016-04-15,PM
13460,5577150313,12:00:00,68,2016-04-16,AM
13461,5577150313,01:00:00,4,2016-04-16,AM
13462,5577150313,02:00:00,62,2016-04-16,AM
13463,5577150313,03:00:00,5,2016-04-16,AM
13464,5577150313,04:00:00,0,2016-04-16,AM
13465,5577150313,05:00:00,0,2016-04-16,AM
13466,5577150313,06:00:00,2088,2016-04-16,AM
13467,5577150313,07:00:00,1525,2016-04-16,AM
13468,5577150313,08:00:00,85,2016-04-16,AM
13469,5577150313,09:00:00,4,2016-04-16,AM
13470,5577150313,10:00:00,1526,2016-04-16,AM
13471,5577150313,11:00:00,964,2016-04-16,AM
13472,5577150313,12:00:00,316,2016-04-16,PM
13473,5577150313,01:00:00,1173,2016-04-16,PM
13474,5577150313,02:00:00,3729,2016-04-16,PM
13475,5577150313,03:00:00,457,2016-04-16,PM
13476,5577150313,04:00:00,173,2016-04-16,PM
13477,5577150313,05:00:00,471,2016-04-16,PM
13478,5577150313,06:00:00,715,2016-04-16,PM
13479,5577150313,07:00:00,648,2016-04-16,PM
13480,5577150313,08:00:00,241,2016-04-16,PM
13481,5577150313,09:00:00,0,2016-04-16,PM
13482,5577150313,10:00:00,7,2016-04-16,PM
13483,5577150313,11:00:00,0,2016-04-16,PM
13484,5577150313,12:00:00,8,2016-04-17,AM
13485,5577150313,01:00:00,0,2016-04-17,AM
13486,5577150313,02:00:00,62,2016-04-17,AM
13487,5577150313,03:00:00,0,2016-04-17,AM
13488,5577150313,04:00:00,7,2016-04-17,AM
13489,5577150313,05:00:00,8,2016-04-17,AM
13490,5577150313,06:00:00,569,2016-04-17,AM
13491,5577150313,07:00:00,2249,2016-04-17,AM
13492,5577150313,08:00:00,312,2016-04-17,AM
13493,5577150313,09:00:00,807,2016-04-17,AM
13494,5577150313,10:00:00,1034,2016-04-17,AM
13495,5577150313,11:00:00,1091,2016-04-17,AM
13496,5577150313,12:00:00,2035,2016-04-17,PM
13497,5577150313,01:00:00,1695,2016-04-17,PM
13498,5577150313,02:00:00,401,2016-04-17,PM
13499,5577150313,03:00:00,222,2016-04-17,PM
13500,5577150313,04:00:00,23,2016-04-17,PM
13501,5577150313,05:00:00,6,2016-04-17,PM
13502,5577150313,06:00:00,401,2016-04-17,PM
13503,5577150313,07:00:00,186,2016-04-17,PM
13504,5577150313,08:00:00,382,2016-04-17,PM
13505,5577150313,09:00:00,719,2016-04-17,PM
13506,5577150313,10:00:00,14,2016-04-17,PM
13507,5577150313,11:00:00,0,2016-04-17,PM
13508,5577150313,12:00:00,0,2016-04-18,AM
13509,5577150313,01:00:00,0,2016-04-18,AM
13510,5577150313,02:00:00,0,2016-04-18,AM
13511,5577150313,03:00:00,0,2016-04-18,AM
13512,5577150313,04:00:00,0,2016-04-18,AM
13513,5577150313,05:00:00,11,2016-04-18,AM
13514,5577150313,06:00:00,0,2016-04-18,AM
13515,5577150313,07:00:00,223,2016-04-18,AM
13516,5577150313,08:00:00,41,2016-04-18,AM
13517,5577150313,09:00:00,4181,2016-04-18,AM
13518,5577150313,10:00:00,2539,2016-04-18,AM
13519,5577150313,11:00:00,11,2016-04-18,AM
13520,5577150313,12:00:00,53,2016-04-18,PM
13521,5577150313,01:00:00,7,2016-04-18,PM
13522,5577150313,02:00:00,631,2016-04-18,PM
13523,5577150313,03:00:00,56,2016-04-18,PM
13524,5577150313,04:00:00,419,2016-04-18,PM
13525,5577150313,05:00:00,134,2016-04-18,PM
13526,5577150313,06:00:00,866,2016-04-18,PM
13527,5577150313,07:00:00,362,2016-04-18,PM
13528,5577150313,08:00:00,96,2016-04-18,PM
13529,5577150313,09:00:00,248,2016-04-18,PM
13530,5577150313,10:00:00,0,2016-04-18,PM
13531,5577150313,11:00:00,15,2016-04-18,PM
13532,5577150313,12:00:00,0,2016-04-19,AM
13533,5577150313,01:00:00,0,2016-04-19,AM
13534,5577150313,02:00:00,0,2016-04-19,AM
13535,5577150313,03:00:00,0,2016-04-19,AM
13536,5577150313,04:00:00,0,2016-04-19,AM
13537,5577150313,05:00:00,0,2016-04-19,AM
13538,5577150313,06:00:00,38,2016-04-19,AM
13539,5577150313,07:00:00,3910,2016-04-19,AM
13540,5577150313,08:00:00,1704,2016-04-19,AM
13541,5577150313,09:00:00,9,2016-04-19,AM
13542,5577150313,10:00:00,176,2016-04-19,AM
13543,5577150313,11:00:00,69,2016-04-19,AM
13544,5577150313,12:00:00,929,2016-04-19,PM
13545,5577150313,01:00:00,257,2016-04-19,PM
13546,5577150313,02:00:00,2181,2016-04-19,PM
13547,5577150313,03:00:00,393,2016-04-19,PM
13548,5577150313,04:00:00,249,2016-04-19,PM
13549,5577150313,05:00:00,0,2016-04-19,PM
13550,5577150313,06:00:00,142,2016-04-19,PM
13551,5577150313,07:00:00,114,2016-04-19,PM
13552,5577150313,08:00:00,2303,2016-04-19,PM
13553,5577150313,09:00:00,74,2016-04-19,PM
13554,5577150313,10:00:00,14,2016-04-19,PM
13555,5577150313,11:00:00,12,2016-04-19,PM
13556,5577150313,12:00:00,0,2016-04-20,AM
13557,5577150313,01:00:00,0,2016-04-20,AM
13558,5577150313,02:00:00,6,2016-04-20,AM
13559,5577150313,03:00:00,4,2016-04-20,AM
13560,5577150313,04:00:00,9,2016-04-20,AM
13561,5577150313,05:00:00,0,2016-04-20,AM
13562,5577150313,06:00:00,0,2016-04-20,AM
13563,5577150313,07:00:00,0,2016-04-20,AM
13564,5577150313,08:00:00,4000,2016-04-20,AM
13565,5577150313,09:00:00,702,2016-04-20,AM
13566,5577150313,10:00:00,536,2016-04-20,AM
13567,5577150313,11:00:00,307,2016-04-20,AM
13568,5577150313,12:00:00,283,2016-04-20,PM
13569,5577150313,01:00:00,499,2016-04-20,PM
13570,5577150313,02:00:00,343,2016-04-20,PM
13571,5577150313,03:00:00,5,2016-04-20,PM
13572,5577150313,04:00:00,353,2016-04-20,PM
13573,5577150313,05:00:00,60,2016-04-20,PM
13574,5577150313,06:00:00,342,2016-04-20,PM
13575,5577150313,07:00:00,435,2016-04-20,PM
13576,5577150313,08:00:00,281,2016-04-20,PM
13577,5577150313,09:00:00,27,2016-04-20,PM
13578,5577150313,10:00:00,83,2016-04-20,PM
13579,5577150313,11:00:00,55,2016-04-20,PM
13580,5577150313,12:00:00,0,2016-04-21,AM
13581,5577150313,01:00:00,0,2016-04-21,AM
13582,5577150313,02:00:00,5,2016-04-21,AM
13583,5577150313,03:00:00,6,2016-04-21,AM
13584,5577150313,04:00:00,0,2016-04-21,AM
13585,5577150313,05:00:00,5,2016-04-21,AM
13586,5577150313,06:00:00,2017,2016-04-21,AM
13587,5577150313,07:00:00,326,2016-04-21,AM
13588,5577150313,08:00:00,382,2016-04-21,AM
13589,5577150313,09:00:00,230,2016-04-21,AM
13590,5577150313,10:00:00,0,2016-04-21,AM
13591,5577150313,11:00:00,1738,2016-04-21,AM
13592,5577150313,12:00:00,64,2016-04-21,PM
13593,5577150313,01:00:00,236,2016-04-21,PM
13594,5577150313,02:00:00,1409,2016-04-21,PM
13595,5577150313,03:00:00,2020,2016-04-21,PM
13596,5577150313,04:00:00,477,2016-04-21,PM
13597,5577150313,05:00:00,640,2016-04-21,PM
13598,5577150313,06:00:00,101,2016-04-21,PM
13599,5577150313,07:00:00,788,2016-04-21,PM
13600,5577150313,08:00:00,239,2016-04-21,PM
13601,5577150313,09:00:00,8,2016-04-21,PM
13602,5577150313,10:00:00,139,2016-04-21,PM
13603,5577150313,11:00:00,0,2016-04-21,PM
13604,5577150313,12:00:00,9,2016-04-22,AM
13605,5577150313,01:00:00,0,2016-04-22,AM
13606,5577150313,02:00:00,0,2016-04-22,AM
13607,5577150313,03:00:00,206,2016-04-22,AM
13608,5577150313,04:00:00,0,2016-04-22,AM
13609,5577150313,05:00:00,608,2016-04-22,AM
13610,5577150313,06:00:00,2196,2016-04-22,AM
13611,5577150313,07:00:00,432,2016-04-22,AM
13612,5577150313,08:00:00,315,2016-04-22,AM
13613,5577150313,09:00:00,293,2016-04-22,AM
13614,5577150313,10:00:00,271,2016-04-22,AM
13615,5577150313,11:00:00,335,2016-04-22,AM
13616,5577150313,12:00:00,540,2016-04-22,PM
13617,5577150313,01:00:00,49,2016-04-22,PM
13618,5577150313,02:00:00,37,2016-04-22,PM
13619,5577150313,03:00:00,9,2016-04-22,PM
13620,5577150313,04:00:00,88,2016-04-22,PM
13621,5577150313,05:00:00,316,2016-04-22,PM
13622,5577150313,06:00:00,663,2016-04-22,PM
13623,5577150313,07:00:00,714,2016-04-22,PM
13624,5577150313,08:00:00,874,2016-04-22,PM
13625,5577150313,09:00:00,92,2016-04-22,PM
13626,5577150313,10:00:00,536,2016-04-22,PM
13627,5577150313,11:00:00,117,2016-04-22,PM
13628,5577150313,12:00:00,6,2016-04-23,AM
13629,5577150313,01:00:00,0,2016-04-23,AM
13630,5577150313,02:00:00,9,2016-04-23,AM
13631,5577150313,03:00:00,0,2016-04-23,AM
13632,5577150313,04:00:00,41,2016-04-23,AM
13633,5577150313,05:00:00,0,2016-04-23,AM
13634,5577150313,06:00:00,193,2016-04-23,AM
13635,5577150313,07:00:00,325,2016-04-23,AM
13636,5577150313,08:00:00,56,2016-04-23,AM
13637,5577150313,09:00:00,346,2016-04-23,AM
13638,5577150313,10:00:00,973,2016-04-23,AM
13639,5577150313,11:00:00,550,2016-04-23,AM
13640,5577150313,12:00:00,376,2016-04-23,PM
13641,5577150313,01:00:00,407,2016-04-23,PM
13642,5577150313,02:00:00,63,2016-04-23,PM
13643,5577150313,03:00:00,1764,2016-04-23,PM
13644,5577150313,04:00:00,175,2016-04-23,PM
13645,5577150313,05:00:00,854,2016-04-23,PM
13646,5577150313,06:00:00,628,2016-04-23,PM
13647,5577150313,07:00:00,267,2016-04-23,PM
13648,5577150313,08:00:00,556,2016-04-23,PM
13649,5577150313,09:00:00,31,2016-04-23,PM
13650,5577150313,10:00:00,7,2016-04-23,PM
13651,5577150313,11:00:00,11,2016-04-23,PM
13652,5577150313,12:00:00,0,2016-04-24,AM
13653,5577150313,01:00:00,44,2016-04-24,AM
13654,5577150313,02:00:00,58,2016-04-24,AM
13655,5577150313,03:00:00,0,2016-04-24,AM
13656,5577150313,04:00:00,0,2016-04-24,AM
13657,5577150313,05:00:00,0,2016-04-24,AM
13658,5577150313,06:00:00,10,2016-04-24,AM
13659,5577150313,07:00:00,206,2016-04-24,AM
13660,5577150313,08:00:00,175,2016-04-24,AM
13661,5577150313,09:00:00,329,2016-04-24,AM
13662,5577150313,10:00:00,2833,2016-04-24,AM
13663,5577150313,11:00:00,3857,2016-04-24,AM
13664,5577150313,12:00:00,191,2016-04-24,PM
13665,5577150313,01:00:00,280,2016-04-24,PM
13666,5577150313,02:00:00,399,2016-04-24,PM
13667,5577150313,03:00:00,3393,2016-04-24,PM
13668,5577150313,04:00:00,1512,2016-04-24,PM
13669,5577150313,05:00:00,1154,2016-04-24,PM
13670,5577150313,06:00:00,399,2016-04-24,PM
13671,5577150313,07:00:00,629,2016-04-24,PM
13672,5577150313,08:00:00,138,2016-04-24,PM
13673,5577150313,09:00:00,108,2016-04-24,PM
13674,5577150313,10:00:00,17,2016-04-24,PM
13675,5577150313,11:00:00,32,2016-04-24,PM
13676,5577150313,12:00:00,7,2016-04-25,AM
13677,5577150313,01:00:00,0,2016-04-25,AM
13678,5577150313,02:00:00,0,2016-04-25,AM
13679,5577150313,03:00:00,7,2016-04-25,AM
13680,5577150313,04:00:00,11,2016-04-25,AM
13681,5577150313,05:00:00,99,2016-04-25,AM
13682,5577150313,06:00:00,1597,2016-04-25,AM
13683,5577150313,07:00:00,657,2016-04-25,AM
13684,5577150313,08:00:00,304,2016-04-25,AM
13685,5577150313,09:00:00,83,2016-04-25,AM
13686,5577150313,10:00:00,253,2016-04-25,AM
13687,5577150313,11:00:00,568,2016-04-25,AM
13688,5577150313,12:00:00,236,2016-04-25,PM
13689,5577150313,01:00:00,202,2016-04-25,PM
13690,5577150313,02:00:00,211,2016-04-25,PM
13691,5577150313,03:00:00,190,2016-04-25,PM
13692,5577150313,04:00:00,365,2016-04-25,PM
13693,5577150313,05:00:00,449,2016-04-25,PM
13694,5577150313,06:00:00,86,2016-04-25,PM
13695,5577150313,07:00:00,734,2016-04-25,PM
13696,5577150313,08:00:00,229,2016-04-25,PM
13697,5577150313,09:00:00,95,2016-04-25,PM
13698,5577150313,10:00:00,10,2016-04-25,PM
13699,5577150313,11:00:00,0,2016-04-25,PM
13700,5577150313,12:00:00,42,2016-04-26,AM
13701,5577150313,01:00:00,0,2016-04-26,AM
13702,5577150313,02:00:00,0,2016-04-26,AM
13703,5577150313,03:00:00,0,2016-04-26,AM
13704,5577150313,04:00:00,20,2016-04-26,AM
13705,5577150313,05:00:00,884,2016-04-26,AM
13706,5577150313,06:00:00,1128,2016-04-26,AM
13707,5577150313,07:00:00,212,2016-04-26,AM
13708,5577150313,08:00:00,129,2016-04-26,AM
13709,5577150313,09:00:00,10,2016-04-26,AM
13710,5577150313,10:00:00,168,2016-04-26,AM
13711,5577150313,11:00:00,280,2016-04-26,AM
13712,5577150313,12:00:00,596,2016-04-26,PM
13713,5577150313,01:00:00,125,2016-04-26,PM
13714,5577150313,02:00:00,265,2016-04-26,PM
13715,5577150313,03:00:00,117,2016-04-26,PM
13716,5577150313,04:00:00,205,2016-04-26,PM
13717,5577150313,05:00:00,0,2016-04-26,PM
